sales_game_id,title,platform,genre,publisher,developer,release_year,source
7653,DanceDanceRevolution,PS3,Simulation,Konami Digital Entertainment,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7654,Cabela's Big Game Hunter (2008),PS2,Sports,Activision Value,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
7655,Grandia II,DC,Role-Playing,Ubisoft,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
7656,Namco Museum Vol.4,PS,Misc,Sony Computer Entertainment,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
7657,The Cheetah Girls: Passport to Stardom,DS,Misc,Disney Interactive Studios,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7658,UFC Personal Trainer: The Ultimate Fitness System,Wii,Sports,THQ,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7659,How to Train Your Dragon 2,X360,Adventure,Little Orbit,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
7660,Shark Tale,XB,Action,Activision,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
7661,NFL Street 2,GC,Sports,Electronic Arts,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
7662,Pro Yaky? Spirits 2013,PSP,Sports,Konami Digital Entertainment,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
7663,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,PS2,Action,Konami Digital Entertainment,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
7664,My Secret World by Imagine,DS,Misc,Ubisoft,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7665,Soldier of Fortune: Payback,X360,Shooter,Activision,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
7666,Ridge Racer,PSV,Racing,Namco Bandai Games,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7667,Bleach: The 3rd Phantom,DS,Role-Playing,Sega,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7668,Gladius,PS2,Strategy,Activision,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
7669,Family Feud: 2012 Edition,Wii,Misc,Ubisoft,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7670,Dave Mirra Freestyle BMX 2,XB,Sports,Acclaim Entertainment,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
7671,Spore Hero Arena,DS,Simulation,Electronic Arts,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7672,Pro Yaky? Spirits 2012,PSP,Sports,Konami Digital Entertainment,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
7673,Puzzle & Dragons X: God Chapter / Dragon Chapter,3DS,Action,GungHo,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
7674,SpongeBob SquarePants: Revenge of the Flying Dutchman,GC,Platform,THQ,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7675,Record of Agarest War,X360,Role-Playing,Compile Heart,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7676,Baja: Edge of Control,X360,Racing,THQ,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7677,Sid Meier's Pirates!,PSP,Strategy,Take-Two Interactive,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
7678,Taiko no Tatsujin: Go! Go! Godaime,PS2,Misc,Namco Bandai Games,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
7679,Taiko Drum Master,PS2,Misc,Namco Bandai Games,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
7680,High School Musical 3: Senior Year DANCE!,X360,Misc,Disney Interactive Studios,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7681,Harry Potter and the Goblet of Fire,PSP,Action,Electronic Arts,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
7682,Bust-A-Move 2 Arcade Edition,PS,Puzzle,Acclaim Entertainment,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
7683,South Park: The Stick of Truth,PC,Role-Playing,Ubisoft,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
7684,Tom Clancy's Splinter Cell: Essentials,PSP,Shooter,Ubisoft,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
7685,Tetris Worlds (Online Edition),XB,Puzzle,THQ,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
7686,Armored Core 4,PS3,Simulation,505 Games,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
7687,Sleeping Dogs,XOne,Action,Square Enix,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
7688,Forgotten Realms: Demon Stone,PS2,Action,Atari,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
7689,Super Baseball Simulator 1.000,SNES,Sports,Culture Brain,,1991.0,kaggle:ulrikthygepedersen/video-games-sales
7690,Barbie Horse Adventures: Riding Camp,Wii,Sports,Activision,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7691,Resident Evil: Revelations,WiiU,Action,Capcom,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
7692,Go Play: Lumberjacks,Wii,Simulation,Majesco Entertainment,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7693,Looney Tunes: Space Race,PS2,Racing,Infogrames,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7694,Puzzle Challenge: Crosswords and More!,PSP,Puzzle,Crave Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
7695,NASCAR Unleashed,Wii,Racing,Activision,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7696,Backyard Hockey,GBA,Sports,Atari,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
7697,Playboy: The Mansion,PS2,Simulation,Ubisoft,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
7698,Jikkyou Powerful Pro Yakyuu 2010,PSP,Sports,Konami Digital Entertainment,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7699,Shiren the Wanderer,Wii,Role-Playing,Sega,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7700,Ore no Shikabane o Koete Yuke,PSP,Role-Playing,Sony Computer Entertainment,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7701,Shaman King: Spirit of Shamans,PS,Action,Namco Bandai Games,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7702,Tiger Woods PGA Tour 06,PSP,Sports,Electronic Arts,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
7703,Conan,X360,Action,THQ,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
7704,Ratatouille,GBA,Action,THQ,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
7705,The Fairly Odd Parents: Enter the Cleft,GBA,Platform,THQ,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7706,Warriors Orochi,X360,Action,Tecmo Koei,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
7707,MC Groovz Dance Craze,GC,Misc,Mad Catz,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
7708,The Thing,XB,Adventure,Vivendi Games,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7709,Tom and Jerry in House Trap,PS,Action,Ubisoft,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
7710,Power Rangers: Time Force,GBA,Action,THQ,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
7711,101-in-1 Explosive Megamix,DS,Puzzle,Nordcurrent,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7712,X-Men Origins: Wolverine,DS,Action,Activision,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7713,Jikkyou Powerful Pro Yakyuu 2011,PSP,Sports,Konami Digital Entertainment,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7714,DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan,DS,Misc,Shogakukan,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
7715,Baldur's Gate: Dark Alliance,XB,Role-Playing,Virgin Interactive,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7716,Family Guy,PSP,Action,Take-Two Interactive,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
7717,Prince of Persia: Warrior Within,GC,Action,Ubisoft,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
7718,UFC: Tapout,XB,Fighting,Crave Entertainment,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7719,Aikatsu! Cinderella Lesson,3DS,Role-Playing,Namco Bandai Games,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
7720,Marvel Super Hero Squad: Comic Combat,Wii,Action,THQ,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7721,Test Drive Unlimited 2,PC,Racing,Atari,,,kaggle:ulrikthygepedersen/video-games-sales
7722,Mega Man Legacy Collection,3DS,Platform,Capcom,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
7723,Predator: Concrete Jungle,PS2,Action,Vivendi Games,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
7724,Beyblade: Metal Fusion - Battle Fortress,Wii,Action,Konami Digital Entertainment,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7725,WipeOut 3 The Game,3DS,Action,Activision,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
7726,Big Mutha Truckers 2,PS2,Racing,Xplosiv,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
7727,Shutter Island,PC,Adventure,Merscom LLC,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7728,The Naked Brothers Band: The Video Game,DS,Misc,THQ,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7729,Demon Gaze,PSV,Role-Playing,Nippon Ichi Software,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
7730,Zombie Army Trilogy,PS4,Shooter,Rebellion Developments,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
7731,NHL FaceOff 2001,PS2,Sports,Sony Computer Entertainment,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
7732,Mana Khemia 2: Fall of Alchemy,PS2,Role-Playing,Gust,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7733,The Great Escape,PS2,Action,SCi,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
7734,Dexter's Lab Chess Challenge,GBA,Misc,BAM! Entertainment,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7735,Nostalgia,DS,Role-Playing,Tecmo Koei,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7736,DiRT Showdown,PS3,Racing,Codemasters,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
7737,Iron Chef America: Supreme Cuisine,DS,Simulation,Destineer,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7738,Arcade Shooting Gallery,Wii,Shooter,Zoo Games,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7739,The Rise of the Argonauts,PS3,Role-Playing,Codemasters,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7740,Big Mutha Truckers,XB,Racing,Empire Interactive,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7741,ESA Foundation Compilation,PS2,Misc,Sony Computer Entertainment,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
7742,The Hobbit,GBA,Platform,Vivendi Games,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
7743,The King of Fighters XI,PS2,Fighting,Ignition Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
7744,Ninja Gaiden 3,WiiU,Action,Nintendo,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
7745,Metro: Last Light,PC,Action,Deep Silver,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
7746,Dragon Ball Z: Idainaru Dragon Ball Densetsu,PS,Fighting,Namco Bandai Games,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
7747,Silent Hill HD Collection,X360,Action,Konami Digital Entertainment,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
7748,Bound By Flame,PS4,Role-Playing,Focus Home Interactive,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
7749,Conflict: Denied Ops,X360,Shooter,Eidos Interactive,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7750,Saw II: Flesh & Blood,PS3,Action,Konami Digital Entertainment,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7751,Ice Age: Dawn of the Dinosaurs,PS3,Action,Activision,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7752,Sniper Elite,PS2,Shooter,Ubisoft,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
7753,Arc Rise Fantasia,Wii,Role-Playing,Marvelous Interactive,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7754,"Ni Hao, Kai-lan: Super Game Day",Wii,Misc,Take-Two Interactive,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7755,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,DS,Action,Sega,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
7756,Dynasty Warriors: Gundam 2,X360,Action,Namco Bandai Games,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7757,Petz Pony: Beauty Pageant,DS,Simulation,Ubisoft,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7758,Parlor! Mini 4,SNES,Misc,Nippon Telenet,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
7759,Breath of Fire II,GBA,Role-Playing,Ubisoft,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
7760,The Spiderwick Chronicles,Wii,Action,Vivendi Games,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7761,Danganronpa 2: Goodbye Despair,PSP,Misc,Spike,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
7762,Aliens vs Predator,PC,Shooter,Sega,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7763,Ice Age 2: The Meltdown,GC,Platform,Vivendi Games,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
7764,Steins;Gate,PSP,Adventure,Kadokawa Shoten,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7765,Enchanted Arms,X360,Role-Playing,Ubisoft,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
7766,Dinotopia: The Timestone Pirates,GBA,Action,TDK Core,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7767,Power Pro Kun Pocket 12,DS,Sports,Konami Digital Entertainment,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7768,J-League Jikkyou Winning Eleven 3,PS,Sports,Konami Digital Entertainment,,1997.0,kaggle:ulrikthygepedersen/video-games-sales
7769,The Sims 4: Get Together,PC,Simulation,Electronic Arts,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
7770,Jissen Pachi-Slot Hisshouhou,SNES,Misc,Sammy Corporation,,1993.0,kaggle:ulrikthygepedersen/video-games-sales
7771,Pac-Man & Galaga Dimensions,3DS,Misc,Namco Bandai Games,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7772,Quantum Theory,PS3,Shooter,Tecmo Koei,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7773,Manhunt,XB,Action,Take-Two Interactive,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
7774,NCAA Final Four 2003,PS2,Sports,Sony Computer Entertainment,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7775,Air Conflicts: Secret Wars,PS3,Simulation,bitComposer Games,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7776,Rio,Wii,Misc,THQ,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7777,Dream Salon,DS,Misc,Zoo Digital Publishing,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7778,Scene It? Twilight,DS,Misc,Konami Digital Entertainment,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7779,Disgaea DS,DS,Role-Playing,Square Enix,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7780,Peter Jackson's King Kong: The Official Game of the Movie,PSP,Action,Ubisoft,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
7781,Space Invaders Extreme 2,DS,Shooter,Square Enix,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7782,X-Men Origins: Wolverine,PSP,Action,Activision,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7783,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3DS,Action,Capcom,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
7784,Mystery Tales of Time Travel,DS,Puzzle,Foreign Media Games,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7785,J-League Excite Stage '96,SNES,Sports,Epoch,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
7786,Risen,X360,Role-Playing,Deep Silver,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7787,Hidden Mysteries: Vampire Secrets,DS,Adventure,Astragon,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7788,New Love Plus,3DS,Simulation,Konami Digital Entertainment,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
7789,Final Fantasy XI,X360,Role-Playing,Square Enix,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
7790,Breath of Fire: Dragon Quarter,PS2,Role-Playing,Capcom,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7791,Jikkyou J-League Perfect Striker,N64,Sports,Konami Digital Entertainment,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
7792,Dante's Inferno,PSP,Action,Electronic Arts,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7793,Shrek: Forever After,PS3,Platform,Activision,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7794,Rock Band Country Track Pack,PS3,Misc,MTV Games,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7795,Super Robot Taisen: Scramble Commander,PS2,Strategy,Banpresto,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
7796,Re-Volt,PS,Racing,Acclaim Entertainment,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
7797,Conception II: Children of the Seven Stars,PSV,Role-Playing,Screenlife,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
7798,Descent,PS,Shooter,Interplay,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
7799,Supreme Commander 2,PC,Strategy,Square Enix,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7800,DanceMasters,X360,Misc,Konami Digital Entertainment,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7801,50 Cent: Blood on the Sand,PS3,Shooter,THQ,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7802,Disney's Magical Mirror Starring Mickey Mouse,GC,Adventure,Nintendo,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7803,Need for Speed: The Run,3DS,Action,Electronic Arts,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7804,Jeep Thrills,Wii,Racing,Zoo Digital Publishing,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7805,Conflict: Denied Ops,PS3,Shooter,Eidos Interactive,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7806,FaceBreaker,X360,Fighting,Electronic Arts,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7807,Major League Baseball 2K12,PS3,Sports,Take-Two Interactive,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
7808,Might & Magic: Clash of Heroes,DS,Role-Playing,Ubisoft,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7809,Avatar: The Last Airbender - Into the Inferno,Wii,Adventure,THQ,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7810,IHRA Professional Drag Racing 2005,PS2,Racing,Bethesda Softworks,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
7811,Mace Griffin: Bounty Hunter,PS2,Shooter,Electronic Arts,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
7812,Legacy of Kain: Defiance,XB,Action,Eidos Interactive,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
7813,Story of Seasons: Good Friends of the Three Villages,3DS,Simulation,Marvelous Interactive,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
7814,Chaotic: Shadow Warriors,Wii,Action,Activision,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7815,Majin and the Forsaken Kingdom,X360,Adventure,Namco Bandai Games,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7816,Trivial Pursuit unhinged,PS2,Misc,Atari,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
7817,Tales of the World: Narikiri Dungeon 2,GBA,Role-Playing,Namco Bandai Games,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
7818,Spider-Man: Shattered Dimensions,DS,Action,Activision,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7819,Aliens versus Predator: Extinction,PS2,Strategy,Electronic Arts,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
7820,Plants vs. Zombies,PS3,Strategy,PopCap Games,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7821,NBA Live 14,XOne,Sports,Electronic Arts,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
7822,Silent Scope 2: Dark Silhouette,PS2,Shooter,Konami Digital Entertainment,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
7823,Dave Mirra Freestyle BMX 2,GBA,Sports,Acclaim Entertainment,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
7824,Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,SNES,Sports,Konami Digital Entertainment,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
7825,Tokimeki Memorial Girl's Side 3rd Story,DS,Adventure,Konami Digital Entertainment,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
7826,NHL Hitz Pro,PS2,Sports,Midway Games,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
7827,Tom Clancy's Splinter Cell: Blacklist,PC,Action,Ubisoft,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
7828,Allied General,PS,Strategy,SSI,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
7829,Fire ProWrestling G,PS,Fighting,Human Entertainment,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
7830,Kamen Rider: Battride War,PS3,Action,Namco Bandai Games,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
7831,Binary Domain,X360,Action,Sega,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
7832,IL-2 Sturmovik: Birds of Prey,PSP,Simulation,505 Games,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
7833,Farming Simulator 2015,XOne,Simulation,Koch Media,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
7834,Armored Core: For Answer,PS3,Simulation,Ubisoft,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7835,Mahjong: Journey Quest for Tikal,DS,Puzzle,Rondomedia,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
7836,uDraw Studio: Instant Artist,Wii,Misc,THQ,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
7837,Naruto: Ninja Destiny,DS,Fighting,Namco Bandai Games,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
7838,GunGriffon,SAT,Simulation,Sega,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
